LUIS BURELA;1;-24.3867004;-63.9900314;0.5755257347864613
SECLANTAS;1;-25.3315523;-66.2442988;5.075374499289535
APOLINARIO SARAVIA;2;-24.4308768;-63.9950975;0.0645497559932368
LA MERCED;2;-33.3074328;-66.3472151;881.8961543382975
INGENIERO GUILLERMO N. JUAREZ;2;0;0;7127.0936694068105
EL CARRIL;3;-24.3570967;-65.3451862;81.02610096182147
LAGUNA YEMA;3;-24.2539494;-61.2423018;73.79827817259385
CHICOANA;1;-25.16839555;-65.57358375138564;8.142750606207136
CLODOMIRA;2;-27.5732253;-64.1313029;331.5630646491271
RIVADAVIA;20;-31.546579299999998;-68.65055302463509;46.956482120931724
LAS LAJITAS;2;-38.5249699;-70.3847486;1637.6574130263903
EL POTRILLO;1;-23.1605594;-62.0068445;85.80634789505412
CORONEL MOLDES;6;-33.620793;-64.5918428;154.57770375798034
ANTOFAGASTA DE LA SIERRA;1;-26.0605153;-67.4061898;1.4070727650431551
ANGASTACO;1;-25.6907771;-66.1671992;6.538389631305413
LA VIÑA;1;-25.5268467;-65.64201377807979;10.262122128474672
COLONIA SANTA ROSA;2;-31.9429548;-58.6654561;1001.054255393517
GUACHIPAS;1;-25.70468765;-65.46938821050998;21.852481558501548
JOAQUIN V. GONZALEZ;5;-35.1511988;-61.9779179;1131.0315565971257
SAN JOSE DE METAN;5;-25.42669535;-64.6035303189004;38.17436824835006
METAN VIEJO;3;-25.532203;-64.9742189;3.754049065259607
EL GALPON;2;-25.3758383;-65.3849908;57.668843261886884
ANIMANA;1;-25.969839;-65.9468272;1.261309220261205
GAONA;1;-34.6302185;-58.8213452;1155.7058441177642
FUERTE ESPERANZA;2;-25.1668029;-61.83712663345649;39.49447160169913
CAFAYATE;4;-26.071047;-65.9800655;0.37853234178551515
SAN CARLOS;1;-25.799504749999997;-66.0721545828192;31.835282747128552
EL QUEBRACHAL;1;-31.3346745;-64.0662779;664.9166747316998
ROSARIO DE LA FRONTERA;6;-25.7985752;-64.9739247;0.14003222611579091
EL SAUZALITO;1;-24.430807950000002;-61.70204474968414;53.94194717971919
EL JARDIN;1;-27.8583616;-65.5735087;197.58309581069062
COLALAO DEL VALLE;1;0;0;7589.094737079555
SAN PEDRO DE COLALAO;1;0;0;7581.924567572187
LOS CHIRIGUANOS;1;-24.098912;-61.4618276;53.07223870388322
LA CANDELARIA;1;-26.0832993;-65.09557341713327;2.054395988785329
VILLA DE TRANCAS;2;-26.2543561;-65.5053807;22.473244659594883
WICHI;1;-40.8288776;-63.0003997;1795.8518670673147
EL POTRERO (APEADERO COCHABAMBA);1;-26.0483429;-64.6480413;0.2292297738049145
AMAICHA DEL VALLE;1;-26.5936313;-65.9201974;0.09159399402562823
SANTA MARIA;5;-27.4914867;-58.8347805;506.7347480319845
LAS LOMITAS;3;-24.7075268;-60.5942732;39.86050239309587
TAFI VIEJO;10;-26.7342344;-65.259341;2.4021911583464974
EL CADILLAL;1;-25.9403622;-64.6073826;70.13596144061356
FORTIN CABO 1º LUGONES;1;0;0;6978.396501434479
ALDERETES;3;-26.8132129;-65.1411367;12.008282572681484
BELEN;6;-25.6191482;-54.5846658;1257.4194972593207
BANDA DEL RIO SALI;7;-26.8399635;-65.1620573;5.334804357847121
DELFIN GALLO;1;-26.8001778;-65.2029591;36.0245127136789
SAN FERNANDO DEL VALLE DE CATAMARCA;77;-28.4693332;-65.7896626551712;7.265881548817949
NUEVA ESPERANZA;3;-41.1464695;-71.2913184;1781.9847077207348
POZO DEL TIGRE;2;-24.8957726;-60.319435;41.35138688693203
TAFI DEL VALLE;3;-26.8506247;-65.6962288;2.104825668680466
SAN MARTIN II;1;-31.5580868;-68.2994052;1153.2262571651072
VILLA BURRUYACU;1;-26.7123211;-65.0973416;42.33954851570403
GARMENDIA;1;-32.9996531;-60.6221809;820.6719111627366
FIAMBALA;5;-27.67744775;-67.6206310732006;1.7518752786102931
SAN MIGUEL DE TUCUMAN (EST. TUCUMAN);165;0;0;7564.593556581608
EL MOLLAR;1;-26.93914075;-65.70390165299949;0.48091178644592275
VILLA CARMELA;1;-26.76984575;-65.271022798;0.9215238881854745
BARRIO LOMAS DE TAFI;3;-26.7468942;-65.2331901;2.1611903777596657
TACO POZO;2;-25.61699095;-63.315498383718364;47.70586056676198
YERBA BUENA - MARCOS PAZ;28;-26.8122051;-65.2982112;7.328612656119148
RANCHILLOS;1;-28.6235478;-69.180292;438.60947216318783
BARRIO SAN JOSE III;1;0;0;7571.249478249531
MONTE QUEMADO;2;-25.8034931;-62.8303622;0.5378750870423913
VILLA MARIANO MORENO - EL COLMENAR;2;0;0;7565.983175965098
LA RAMADA;2;-28.994468;-63.5307355;291.6468318780348
MONTEROS;7;-27.1653249;-65.4972201;7.302066422220949
EL CHAÑAR;1;-27.2302296;-63.3499298;178.2719153705783
EL MANANTIAL;1;-24.2608301;-63.4442597;340.9574531324289
CONCEPCION;22;-27.344708949999998;-65.59997257793145;84.78082666676036
INGENIO SAN PABLO;1;-14.6592187;-75.084069;1690.5739463149337
EX INGENIO NUEVA BAVIERA;1;0;0;7567.537818610625
COLOMBRES;2;-32.9336169;-60.7418281;799.0461683144288
LA FLORIDA;2;-37.2963085;-59.1314481;1290.2290273849183
SAN ANDRES;1;-29.4581642;-66.8498001460373;327.54960328304725
SANTA LUCIA;14;-38.9784922;-67.9381969;1132.5780494331643
NUEVA POMPEYA;1;-34.6526296;-58.4147098;1060.1563177656508
LOS RALOS;2;-28.5911055;-64.9743961;188.8957259495152
FAMAILLÁ;4;-27.05752995;-65.40235548878282;0.39942595883615967
BELLA VISTA;21;-34.5684085;-58.6894883;270.01206286792507
TINOGASTA;2;-28.0655005;-67.5644496;0.08128279572711113
FORMOSA;63;-24.5955306;-60.4289718;284.8649841681168
SANTA ROSA DE LEALES;1;0;0;7579.107897584952
ANDALGALA;3;-27.5830261;-66.3154994;0.07534646226763582
BARTOLOME DE LAS CASAS;2;-25.4075386;-59.5714141;109.19047723317622
VILLA GENERAL MANUEL BELGRANO;1;-24.9384206;-59.0265038;41.56938624134695
VILLA LEALES;1;-27.0827466;-65.2458179;14.059318472302273
ESTANISLAO DEL CAMPO;1;-34.5880891;-58.3935768;1071.4809180929033
SIMOCA;2;-27.262655;-65.356616949214;0.4053118013423677
AGUILARES;8;-27.43116315;-65.61863562270807;6.508834658603766
RIO SECO;1;-30.802268;-64.5354592;385.4112136113838
SANTA ANA;3;-27.36995135;-55.58270864125941;429.70439201290486
LA TRINIDAD;1;-27.4142512;-65.5166241;0.10953974302339474
LOS PUESTOS;1;-27.8805882;-64.5044472;83.62052585900904
EL ESPINILLO;3;-26.7440838;-64.9798903;528.1681709956518
JUAN BAUTISTA ALBERDI;5;-27.5913223;-65.62242270598247;0.7106870778595754
MIRAFLORES;2;-25.6516565;-60.92482812224917;39.80226375123291
POZO HONDO;2;-24.338098;-60.242703;528.28942361187
IBARRETA;4;-25.2101601;-59.859911;18.290193762043312
SAN PEDRO;25;-24.2311614;-64.8680965;1020.6284515630454
VILLA SAN JOSE DE VINCHINA;4;-28.7551345;-68.2068718;49.01054692406991
SUBTENIENTE PERIN;1;-25.5354161;-60.0198124;23.788351279578894
CAMPANAS;1;-28.5530212;-67.6276572;0.277207418548508
SALICAS - SAN BLAS;5;-28.3737786;-67.0706531;2.546930625191482
GRANEROS;1;-27.73606635;-65.25947732270394;20.253191679493213
SARANDÍ;14;-34.680758;-58.3463289;0.4645539496734212
CAMPO GALLO;2;-26.5848534;-62.848202;0.21340975043813987
LA COCHA;2;-32.616667;-65.45;537.4868765149298
VILLA MAZAN;1;-28.6523733;-66.5450732;21.77028880240024
LAMADRID;1;-27.6478575;-65.24873426543746;0.36061807733026086
TERMAS DE RIO HONDO;5;-27.4959255;-64.8640783;0.4349652399569842
COMANDANTE FONTANA;3;-25.3335851;-59.6848511;31.41513114801543
PAMPA DE LOS GUANACOS;2;-26.2315682;-61.8345299;0.6172934500079559
VILLA RIO HONDO;1;-27.59285;-64.9145929;10.946963387558261
MISION TACAAGLE;1;-24.9771424;-58.8223443;0.3335934952763522
VILLA CASTELLI;1;-29.0163711;-68.2226439;0.446139376692778
POMAN;3;-28.3951319;-66.2183688;7.890589596553874
SAUJIL;2;-28.1738086;-66.2114866;2.3951890176644097
RIO MUERTO;1;-26.759278;-65.3470154;368.11015590798155
AIMOGASTA;6;-28.5536844;-66.8134781;0.15930869706599815
JUAN JOSE CASTELLI;9;-25.940052899999998;-60.617290857332314;27.99457680554226
PALO SANTO;3;-29.886346;-65.2956794;767.1557592673746
VILLA ANGELA;15;-27.5768225;-60.7112067;17.141199687930268
LAGUNA NAICK-NECK;1;-25.2561704;-58.15516445861551;57.138706450932894
LOS ALTOS;3;-36.2372307;-64.2450071;915.8047686578971
FAMATINA;4;-28.9250648;-67.519583;0.059094935207682164
ELDORADO;15;-26.4100771;-54.63501180729945;8.762752279379567
ANJULLON;1;-28.7237569;-66.9234353;0.7170761916962102
VILLA UNION;6;-31.4952388;-68.5475536;230.01173078484854
ANILLACO;4;-28.8060448;-66.9452765;0.1242757708442864
GUANDACOL;2;-29.5252025;-68.5627578;0.600215271936279
PIRANE;4;-25.7281876;-59.1064419;16.339264169044778
AMINGA;1;-28.8476607;-66.9304252;1.0521825219680538
TINTINA;2;-27.0261139;-62.7064687;0.21222014139311354
LAGUNA BLANCA;4;-39.02555755;-70.3612217474705;1854.0834481953918
LA INVERNADA;2;-38.2163766;-61.4572456;1216.345367293708
VILLA RIO BERMEJITO;1;-25.6373455;-60.2657176;51.56689360198658
BANCO PAYAGUA;2;-26.7076633;-58.3370913;103.76706261359064
SANTIAGO DEL ESTERO;59;-27.6431016;-63.5408542;76.5338409157783
LA BANDA;15;-27.7357077;-64.2434402;0.4488532903649698
CHILECITO;14;-29.165001;-67.4953596;2.544784170712809
SIETE PALMAS;1;-25.2036719;-58.3319785;16.54530170006397
EL DEAN;2;-27.7146449;-64.3303593;10.915474253193384
LOS FRENTONES;1;-26.4086998;-61.4136862;41.5385546622102
RESISTENCIA;86;-27.4511235;-58.9865196;27.53807779702768
SAN JOSE;7;-27.47780935;-58.79433501437566;368.5432479532164
EL ALTO;1;-31.2682147;-64.29401021848052;342.0030687815855
BARRIO BANCARIO;2;-31.54461045;-68.55956158329555;433.9488867778865
SAN ISIDRO;78;-34.4739792;-58.5264866;47.36218729823649
LAS TEJAS;1;-28.7650337;-64.8225076;97.29545287104328
PAMPA DEL INFIERNO;5;-26.5045855;-61.171148180672276;24.04163231998691
RIACHO HE-HE;1;-25.6470436;-57.8153207;59.432980958960854
PAGANCILLO;1;-29.5409018;-68.0994879;0.03201030541171378
NONOGASTA;3;-29.3022675;-67.5063583;0.162098936709419
BELTRAN;2;-28.5870325;-64.4308531;91.56091129546968
PAMPA DEL INDIO;3;-26.048588;-59.92678409099645;11.112018977456843
CHUMBICHA;1;-28.8532078;-66.2376266;0.19317262485243178
FERNANDEZ;6;-26.9522113;-61.7901846;276.0795960537243
INGENIERO FORRES (EST. CHAGUAR PUNCO);1;0;0;7472.571568487833
TRES ISLETAS;8;-26.3419469;-60.427926594151;24.298804430958352
GRAN GUARDIA;1;-25.8631725;-58.8850201;52.321724614732204
BUENA VISTA;1;-53.7736846;-67.7196323;3246.368867487904
VILLA SANAGASTA;2;-29.2860467;-67.0206767;0.5044252319263786
VICHIGASTA;1;-29.4835475;-67.5100611;1.5980116129295325
RODEO;1;-30.2101856;-69.1315839;0.7852295592915164
PRESIDENCIA ROCA;1;-26.1353908;-59.592399394708046;42.281612796364634
CLORINDA;9;-25.2900303;-57.7125898;0.3015645165185567
CONCEPCION DEL BERMEJO;1;-27.4355663;-58.9867812;260.9413461405573
COLONIA CAMPO VILLAFAÑE;3;0;0;6981.5339443729545
FRIAS;5;-50.3552642;-72.6378936;2493.0754313193224
LA RIOJA;51;-29.9729781;-67.0487944;65.60808841812558
VILLA EL PALMAR;1;-31.4535979;-64.5202455;697.7507038072937
SAN JOSE DE JACHAL;4;-30.2416005;-68.7465881;0.14966879693051705
SUMAMPA;2;-29.3830617;-63.4728569;81.78525117491304
SUNCHO CORRAL;2;-27.9341752;-63.4260351;0.4573518398595755
CAMPO LARGO;5;-26.8003613;-60.8390804;32.30613370675189
CHARATA;11;-27.217190000000002;-61.19318922898649;74.96325625692614
COLONIA PASTORIL;1;-25.6742289;-58.2629062;0.349619909528321
VILLA SAN MARTIN (EST. LORETO);2;0;0;7502.501153443132
VILLA KILOMETRO 213;1;-26.1839081;-59.3665574;17.2471143917979
NAPENAY;1;-26.72464495;-60.623615421368115;1.085673795145151
BREA POZO;2;-28.2430072;-63.9489778;0.3983654980981716
PRESIDENCIA ROQUE SAENZ PEÑA;30;-26.78057365;-60.45351147010359;47.08373264059031
EL COLORADO;5;-26.3083815;-59.3720661;12.315767769620068
QUIMILI;5;-28.0776621;-63.9663065;160.2520244281121
GARZA;2;-28.153546;-63.5397506;0.11486287148509473
LAS BREÑAS;7;-27.0863246;-61.0859456;6.399945115028664
AVIA TERAI;2;-26.68602945;-60.72834013831401;71.02371775144748
LAGUNA LIMPIA;1;-26.493412499999998;-59.68112969896069;0.4598776055168043
PLOTTIER;16;-38.9523098;-68.2270197;101.20257215780248
LAS GARCITAS;2;-26.6278888;-59.78866711174123;36.01468191394521
LA CLOTILDE;2;-27.1779802;-60.63106101932658;16.60259665818286
LA TIGRA;2;-27.121908400000002;-60.59065488494146;38.478660184488916
GANCEDO;2;-27.476570549999998;-61.66884506313528;31.510263754589104
CIERVO PETISO;1;-26.59868085;-59.62908586413711;1.7526085227091597
GENERAL PINEDO;5;-27.314095700000003;-61.27720864798732;26.427506684994444
QUITILIPI;7;-26.8731862;-60.21298056452938;28.208656453228965
GENERAL CAPDEVILA;1;-27.42351175;-61.47755175658427;26.147741645346553
GENERAL JOSE DE SAN MARTIN;9;0;0;7005.444132802753
COLONIAS UNIDAS;3;-26.69948385;-59.630874112624944;22.6913986732438
CORZUELA;3;-26.955204600000002;-60.96987074432184;97.0869155400834
SAN FRANCISCO DE LAISHI;1;-26.2439679;-58.6297373;27.912208972225454
MACHAGAI;6;-26.92930105;-60.05823272462102;34.42406065607448
COLONIA ABORIGEN;1;-25.1980743;-58.1956781;277.67777625557375
VILLA ATAMISQUI;3;-28.4962654;-63.8173269;19.626792818069166
PATQUIA;1;-30.0480698;-66.8797228;0.8170153849613424
CAPITAN SOLARI;1;-26.141917;-59.5972117;72.97592727076608
RECREO;6;-29.2787589;-65.0586418;257.2641004508483
PRESIDENCIA DE LA PLAZA;4;-27.00416935;-59.8430992986941;23.424214691222414
PAMPA ALMIRON;1;-26.7033269;-59.1161001799584;0.7135660069900531
VILLA BERTHET;4;-27.292233799999998;-60.41027616687617;17.821077402415444
HERRADURA;1;-26.4892536;-58.311546;24.626335460678604
SAN BERNARDO;3;-34.5568745;-59.1107154;786.4534959903061
AÑATUYA;6;-28.4593692;-62.8359481;0.20933501141613595
PUNTA DE LOS LLANOS;1;-30.151361;-66.5454767;0.28394236927616395
CALINGASTA;1;-31.44769675;-69.88272787183107;45.90200014586668
MALANZAN;1;-30.804628;-66.6043294;66.46746426325483
VILLA ESCOLAR;1;-26.6218505;-58.6699675;0.13046109391061692
VILLA SAN AGUSTIN;2;-30.6345778;-67.4680305;40.90684084338689
COLONIA DORA;2;-28.5999978;-62.9499986;0.32715667057190095
SELVAS DEL RIO DE ORO;2;-26.8029435;-58.956749;34.93909339637733
CHOROTIS;1;-27.9184246;-61.399528412119636;0.2653927209026823
LA ESCONDIDA;3;-38.897944800000005;-68.01234339570067;1520.5178639072053
HERMOSO CAMPO;3;-27.607395850000003;-61.32552690667098;51.74418086902435
SANTA SYLVINA;6;-27.83264285;-61.1371948561827;31.127730345791793
ENRIQUE URIEN;1;-27.5555335;-60.53011486874858;1.2767424499396938
BARREAL - VILLA PITUIL;3;-31.65468795;-69.47613181243727;22.290275081333863
SAMUHU;1;-27.5187374;-60.3934925;0.8172811001164451
LA VERDE;1;-27.1304632;-59.3762738;26.953429626651094
LOS TELARES;2;-28.9848716;-63.4503579;0.38081773240968175
LAPACHITO;1;-27.1593809;-59.3854377;29.55500074843448
LA LEONESA;5;-27.0376085;-58.70892150417669;9.025686784939062
CORONEL DU GRATY;4;-27.6821132;-60.9045554;77.829403135286
CHAMICAL;8;-30.359464;-66.3128166;71.93099551488606
LOS JURIES;2;-28.4633987;-62.1100222;0.21073383179070973
TAMA;1;-30.5089289;-66.5289027;0.07906635398330766
EL RINCON;2;-34.8847302;-58.09408282304267;1045.4980937724222
MAKALLE;1;-27.2058189;-59.2871558;0.2657150687201038
VILLA IBAÑEZ;1;-31.4598475;-68.7220372;56.867561941956666
CHIMBAS;4;-31.48467895;-68.50937850382846;30.303618411762734
VILLA MEDIA AGUA;2;-31.9813873;-68.4268262;59.81704793893453
VILLA EL SALVADOR - VILLA SEFAIR;1;0;0;7940.765445743815
PUERTO BERMEJO NUEVO;1;0;0;6925.058548265431
COLONIA POPULAR;1;-27.275763949999998;-59.146587762465074;13.702187419713486
RAWSON;21;-43.2991348;-65.1056655;509.06888081087385
VILLA KRAUSE;7;-31.5818952;-68.5422067;5.216226057724132
SAN JUAN;75;-30.7054363;-69.1988222;159.5460557396316
COLONIA ELISA;3;-26.9316293;-59.5187724;78.5097419350536
VILLA MERCEDES;33;-33.6745795;-65.4617562;11.019035592618017
LAS PALMAS;1;-27.0817093;-58.6696831338701;4.016781972297527
FONTANA;5;-27.4172158;-59.0342223;15.793409845986224
VILLA BASILIO NIEVAS;1;-31.5498345;-68.731288;111.5049934225099
COTE LAI;1;-27.5297408;-59.5732399;0.2057642685907388
OLTA;3;-30.630651;-66.2672978;0.06541366402575202
PORTEZUELO;1;-27.7848018;-64.2823541;411.9969131852983
MARGARITA BELEN;1;-27.2609791;-58.97368185607289;0.707525582272856
CHAÑAR;1;-23.5545717;-62.983726973868485;828.414473206647
PUERTO TIROL;2;-27.376511100000002;-59.08500094165363;1.5576948142865241
VILLA OJO DE AGUA;2;-29.5027227;-63.6950639;0.21920969723476572
SANTA LUCÍA;1;-38.9784922;-67.9381969;789.8418944479974
CAUCETE;4;-31.42702605;-67.65241473093226;64.91101581228399
LA EDUVIGIS;1;-26.8389004;-59.060372003106835;62.428086044395904
COLONIA BENITEZ;2;-27.3166014;-58.95024163694664;9.801429771568479
BANDERA;4;-28.8878546;-62.2688764;0.22154721966391616
VILLA SAN MARTIN;2;-27.44511585;-58.97412103871831;1051.981705358933
VILLA MINETTI;2;-28.6227503;-61.6266091;0.04718377655392379
MAIPÚ;8;-32.965942850000005;-68.79347072773086;12.015245901850587
CHARADAI;1;-27.6545516;-59.862857;75.28542828461975
LAS CHACRITAS;1;-31.5944744;-68.4005356;49.43834627030025
VILLA GENERAL MITRE (EST. PINTO);2;0;0;7378.524752163505
ISLA DEL CERRITO;2;-27.2951994;-58.62300289157733;22.672887903682817
SAN FRANCISCO DEL CHAÑAR;2;-29.7872761;-63.9422782;0.15106534627822515
VILLA ABERASTAIN - LA RINCONADA;2;-31.6767583;-68.5828447;63.229229100416205
GENERAL VEDIA;1;-26.937354;-58.6611935;81.19388337980354
BARRANQUERAS;7;-27.4850978;-58.9308766;1.0735293422223233
CORRIENTES;90;-28.5912315;-57.9394658;143.16031813879326
PASO DE LA PATRIA;4;-26.6240441;-64.5688337;656.0881889872765
PUERTO VILELAS;2;-27.5171208;-58.9405157;36.82566158968777
SANTA ROSA;64;-36.6203503;-64.2905765;68.27947447340269
COLONIA FISCAL;3;-31.9026404;-68.4704068;9.624673772947578
SANTA RITA DE CATUNA;1;0;0;7759.8277648382455
9 DE JULIO;22;-35.4444122;-60.8842325;439.75874818133747
ITATI;3;-29.14297625;-59.6738680663629;250.33163443979774
PUERTO IGUAZU;12;-25.6346782;-54.58287530604622;2.9825093628160513
BONPLAND;1;-27.4854462;-55.4800919;227.69290603996282
COLONIA BARANDA;1;-26.3491834;-60.0005302;182.44347792144578
SAN LUIS DEL PALMAR;5;-27.4997478;-58.5456472;1.301906800291074
MILAGRO;4;-24.4589304;-65.0263407;731.8556448797262
USPALLATA;5;-32.5908062;-69.3465546;0.6582187859921442
BASAIL;2;-27.88850625;-59.284875988162504;0.2565222295866471
CHEPES;6;-31.3378908;-66.5919849;0.4568357257299997
RIO CUARTO;73;-33.1237585;-64.3489782;4.379674279647882
1º DE MAYO;1;-46.46062425;-67.53432041910412;1588.8729931143869
LOS BERROS;1;-28.8874781;-67.6947568;431.7539074483751
DEAN FUNES;6;-31.4458131;-64.1196233;115.38135404057448
LA CUMBRE;8;-41.1493585;-71.318362;1276.2611573739139
TOSTADO;5;-35.1470835;-58.2348401;735.6035066631176
CRUZ DEL EJE;11;-30.7218737;-64.8086332;0.9302810576042696
SEBASTIAN ELCANO;1;-32.978057;-68.8572536;589.160569119441
VILLA DE SOTO;3;-30.85610975;-64.99553151865247;1.310519171760947
SAN JOSE DE LA DORMIDA;3;-30.3561952;-63.9502987;0.203989435840809
EL ALGARROBAL;3;-22.1918154;-63.637116;1273.1404746902037
MENDOZA;140;-34.787093049999996;-68.43818677312292;208.6187199967534
VILLA GUILLERMINA;1;-34.838595;-58.5120533;736.6844722226174
EMPEDRADO;2;-27.9585781;-58.8149304;1.1735735632863222
WANDA;2;-25.9693011;-54.5696922;0.7948679694340711
LUJAN DE CUYO;19;-33.00308105;-68.8720247183036;3.290353041260928
ESPERANZA;19;-31.448994;-60.9304048;224.57566702393387
PUERTO EVA PERON;1;-26.6634275;-58.6333575;174.22932364999778
ULAPES;2;-31.5727302;-66.2376761;0.0583200028145468
VILLA TULUMAYA;4;-32.7214557;-68.5958823;0.1212939640345041
CIUDAD;46;12.6364762;-85.4724856;5344.284802265306
LAS HERAS;14;-46.5897167;-68.92783008811969;766.3105917092151
SAN JOSÉ;3;-22.74310215;-64.93463415674074;1193.4369459923096
RODEO DE LA CRUZ;6;-32.9178809;-68.7388853;6.477075486849317
SAN MARCOS SIERRA;1;-30.7830811;-64.6361331;16.50403454865391
LAS PEÑAS;3;-29.4857021;-65.5185508;188.96278098978402
MAIPU;19;-32.965942850000005;-68.79347072773086;289.5681764006662
GODOY CRUZ;27;-32.9244708;-68.8449978;13.459979986807062
